STATE,COUNTYNAME,FIPS,LON,LAT
OH,Seneca,"39147",-83.12770000000,41.12390000000
OH,Shelby,"39149",-84.20480000000,40.33150000000
OH,Stark,"39151",-81.36590000000,40.81380000000
OH,Summit,"39153",-81.53210000000,41.12590000000
OH,Trumbull,"39155",-80.76040000000,41.31740000000
OH,Tuscarawas,"39157",-81.47380000000,40.44100000000
OH,Union,"39159",-83.37150000000,40.29950000000
OH,Van Wert,"39161",-84.58610000000,40.85540000000
OH,Vinton,"39163",-82.48540000000,39.25100000000
OH,Warren,"39165",-84.16680000000,39.42770000000
OH,Washington,"39167",-81.49530000000,39.45530000000
OH,Wayne,"39169",-81.88830000000,40.82890000000
OH,Williams,"39171",-84.58820000000,41.56030000000
OH,Wood,"39173",-83.62300000000,41.36170000000
OH,Clermont,"39025",-84.15220000000,39.04760000000
OH,Highland,"39071",-83.60090000000,39.18480000000
SC,Abbeville,"45001",-82.45870000000,34.22260000000
SC,Allendale,"45005",-81.35810000000,32.98810000000
SC,Anderson,"45007",-82.63790000000,34.51910000000
SC,Bamberg,"45009",-81.05420000000,33.21470000000
SC,Cherokee,"45021",-81.62040000000,35.04820000000
SC,Chester,"45023",-81.15950000000,34.69210000000
SC,Chesterfield,"45025",-80.15860000000,34.63980000000
SC,Darlington,"45031",-79.95770000000,34.33230000000
SC,Edgefield,"45037",-81.96660000000,33.77230000000
SC,Fairfield,"45039",-81.12120000000,34.39510000000
SC,Greenwood,"45047",-82.12590000000,34.15380000000
SC,Kershaw,"45055",-80.59030000000,34.33880000000
SC,Lancaster,"45057",-80.70540000000,34.68670000000
SC,Laurens,"45059",-82.00600000000,34.48360000000
SC,Lee,"45061",-80.25450000000,34.16330000000
SC,Lexington,"45063",-81.27220000000,33.90220000000
SC,McCormick,"45065",-82.30990000000,33.89960000000
SC,Marlboro,"45069",-79.67860000000,34.60200000000
SC,Newberry,"45071",-81.60010000000,34.28980000000
SC,Richland,"45079",-80.90310000000,34.02180000000
SC,Saluda,"45081",-81.72690000000,34.00610000000
SC,Spartanburg,"45083",-81.99070000000,34.93130000000
SC,York,"45091",-81.18450000000,34.97470000000
SC,Union,"45087",-81.61940000000,34.68920000000
SC,Aiken,"45003",-81.63480000000,33.54440000000
NC,Johnston,"37101",-78.36570000000,35.51760000000
NC,Lenoir,"37107",-77.64160000000,35.23930000000
NC,Wayne,"37191",-78.00400000000,35.36380000000
NC,Harnett,"37085",-78.86930000000,35.36870000000
NC,Sampson,"37163",-78.37120000000,34.99150000000
NC,Columbus,"37047",-78.65500000000,34.26550000000
SC,Dillon,"45033",-79.37890000000,34.39150000000
SC,Marion,"45067",-79.36250000000,34.08010000000
SC,Calhoun,"45017",-80.78020000000,33.67490000000
SC,Florence,"45041",-79.70280000000,34.02450000000
SC,Sumter,"45085",-80.38230000000,33.91620000000
SC,Clarendon,"45027",-80.21640000000,33.66580000000
SC,Dorchester,"45035",-80.40520000000,33.07950000000
GA,Effingham,"13103",-81.34070000000,32.36750000000
SC,Orangeburg,"45075",-80.80030000000,33.43900000000
SC,Williamsburg,"45089",-79.72770000000,33.61990000000
NC,Dare,"37055",-75.80090000000,35.77150000000
NC,Pamlico,"37137",-76.74880000000,35.14070000000
NC,Bladen,"37017",-78.56320000000,34.61430000000
GA,Decatur,"13087",-84.75770000000,30.79940000000
GA,Decatur,"13087",-84.57200000000,30.88150000000
SC,Hampton,"45049",-81.14060000000,32.77630000000
SC,Charleston,"45019",-80.18310000000,32.67140000000
SC,Charleston,"45019",-79.94390000000,32.84110000000
GA,Seminole,"13253",-84.88120000000,30.79350000000
GA,Seminole,"13253",-84.86810000000,30.94810000000
OH,Lucas,"39095",-83.65860000000,41.62000000000
OH,Ottawa,"39123",-83.14670000000,41.53810000000
OH,Geauga,"39055",-81.17860000000,41.49950000000
GA,Charlton,"13049",-82.13800000000,30.78180000000
NC,Jones,"37103",-77.35550000000,35.02220000000
OH,Lake,"39085",-81.23700000000,41.69680000000
OH,Sandusky,"39143",-83.14500000000,41.35650000000
NC,Duplin,"37061",-77.93330000000,34.93650000000
GA,Quitman,"13239",-85.01880000000,31.86740000000
GA,Clay,"13061",-84.98030000000,31.62640000000
GA,Liberty,"13179",-81.49980000000,31.83080000000
GA,Fulton,"13121",-84.46690000000,33.79030000000
NC,McDowell,"37111",-82.04870000000,35.68130000000
NC,Polk,"37149",-82.16960000000,35.27930000000
NC,Rutherford,"37161",-81.92020000000,35.40230000000
NC,Jackson,"37099",-83.14080000000,35.28740000000
NC,Caldwell,"37027",-81.54650000000,35.95300000000
NC,Burke,"37023",-81.70450000000,35.74950000000
OH,Ashtabula,"39007",-80.74850000000,41.70740000000
SC,Greenville,"45045",-82.37080000000,34.89440000000
SC,Oconee,"45073",-83.06590000000,34.75350000000
SC,Pickens,"45077",-82.72540000000,34.88750000000
GA,Camden,"13039",-81.68200000000,30.93350000000
SC,Berkeley,"45015",-79.95080000000,33.19780000000
SC,Horry,"45051",-78.99660000000,33.92150000000
GA,Bryan,"13029",-81.44740000000,32.01750000000
SC,Colleton,"45029",-80.66800000000,32.86550000000
GA,Chatham,"13051",-81.14160000000,32.00990000000
GA,Chatham,"13051",-81.03940000000,31.92970000000
GA,Long,"13183",-81.74600000000,31.75280000000
OH,Cuyahoga,"39035",-81.65870000000,41.42430000000
OH,Erie,"39043",-82.61780000000,41.36350000000
GA,Glynn,"13127",-81.55120000000,31.23650000000
GA,McIntosh,"13191",-81.41490000000,31.50070000000
MS,Coahoma,"28027",-90.60270000000,34.22920000000
MS,Clay,"28025",-88.78150000000,33.65570000000
MS,Clarke,"28023",-88.68940000000,32.04140000000
MS,Claiborne,"28021",-90.91180000000,31.97370000000
MS,Choctaw,"28019",-89.24840000000,33.34730000000
MS,Chickasaw,"28017",-88.94790000000,33.92080000000
MS,Carroll,"28015",-89.92020000000,33.44850000000
MS,Calhoun,"28013",-89.33640000000,33.93640000000
MS,Bolivar,"28011",-90.88040000000,33.79550000000
MS,Pearl River,"28109",-89.58980000000,30.76860000000
MS,Alcorn,"28003",-88.58030000000,34.88080000000
MS,Yazoo,"28163",-90.39650000000,32.78040000000
TN,Overton,"47133",-85.28810000000,36.34500000000
TN,Perry,"47135",-87.85900000000,35.64260000000
AL,Crenshaw,"01041",-86.31360000000,31.73150000000
AL,Cullman,"01043",-86.86760000000,34.13200000000
AL,Dale,"01045",-85.61100000000,31.43180000000
AL,Dallas,"01047",-87.10650000000,32.32580000000
AL,DeKalb,"01049",-85.80410000000,34.45980000000
AL,Elmore,"01051",-86.14920000000,32.59660000000
AL,Escambia,"01053",-87.16160000000,31.12620000000
AL,Etowah,"01055",-86.03480000000,34.04530000000
AL,Fayette,"01057",-87.73880000000,33.72120000000
AL,Franklin,"01059",-87.84380000000,34.44170000000
AL,Geneva,"01061",-85.83900000000,31.09500000000
AL,Greene,"01063",-87.95220000000,32.85310000000
AL,Hale,"01065",-87.62910000000,32.76270000000
AL,Houston,"01069",-85.30250000000,31.15320000000
AL,Jefferson,"01073",-86.89650000000,33.55430000000
AL,Lamar,"01075",-88.09690000000,33.77920000000
AL,Lauderdale,"01077",-87.65430000000,34.90150000000
AL,Lawrence,"01079",-87.31100000000,34.52200000000
AL,Lee,"01081",-85.35560000000,32.60120000000
AL,Limestone,"01083",-86.98130000000,34.81010000000
AL,Lowndes,"01085",-86.65010000000,32.15480000000
AL,Macon,"01087",-85.69260000000,32.38600000000
AL,Madison,"01089",-86.55020000000,34.76310000000
AL,Marengo,"01091",-87.78950000000,32.24760000000
AL,Marion,"01093",-87.88710000000,34.13660000000
AL,Marshall,"01095",-86.30660000000,34.36690000000
AL,Monroe,"01099",-87.36580000000,31.57060000000
AL,Montgomery,"01101",-86.20760000000,32.22020000000
AL,Morgan,"01103",-86.85290000000,34.45350000000
NE,Deuel,"31049",-102.33390000000,41.11160000000
NE,Dixon,"31051",-96.86780000000,42.49320000000
NE,Dodge,"31053",-96.65420000000,41.57770000000
NE,Douglas,"31055",-96.15440000000,41.29530000000
NE,Dundy,"31057",-101.68790000000,40.17620000000
NE,Fillmore,"31059",-97.59640000000,40.52470000000
NE,Franklin,"31061",-98.95270000000,40.17640000000
NE,Frontier,"31063",-100.39420000000,40.53010000000
NE,Furnas,"31065",-99.91230000000,40.17650000000
NE,Gage,"31067",-96.68930000000,40.26190000000
NE,Garden,"31069",-102.33540000000,41.61940000000
NE,Garfield,"31071",-98.99140000000,41.91430000000
NE,Gosper,"31073",-99.83070000000,40.51480000000
NE,Grant,"31075",-101.74050000000,41.91500000000
NE,Greeley,"31077",-98.52120000000,41.56750000000
NE,Hall,"31079",-98.50220000000,40.87250000000
NE,Hamilton,"31081",-98.02330000000,40.87350000000
NE,Harlan,"31083",-99.40460000000,40.17650000000
NE,Hayes,"31085",-101.06180000000,40.52480000000
NE,Hitchcock,"31087",-101.04220000000,40.17630000000
NE,Holt,"31089",-98.78380000000,42.45570000000
NE,Hooker,"31091",-101.13530000000,41.91590000000
NE,Howard,"31093",-98.51710000000,41.22000000000
NE,Jefferson,"31095",-97.14260000000,40.17570000000
NE,Johnson,"31097",-96.26490000000,40.39260000000
NE,Kearney,"31099",-98.94800000000,40.50670000000
NE,Keith,"31101",-101.66130000000,41.19880000000
NE,Keya Paha,"31103",-99.71240000000,42.87890000000
NE,Kimball,"31105",-103.71500000000,41.19770000000
NE,Knox,"31107",-97.89190000000,42.63690000000
MD,Harford,"24025",-76.31940000000,39.56160000000
MD,Calvert,"24009",-76.56960000000,38.55290000000
VA,City of Alexandria,"51510",-77.08610000000,38.81850000000
MD,Baltimore City,"24510",-76.61630000000,39.30870000000
MD,St. Marys,"24037",-76.60760000000,38.30520000000
MD,Calvert,"24009",-76.48050000000,38.38380000000
MD,Anne Arundel,"24003",-76.52790000000,38.93320000000
MD,St. Marys,"24037",-76.62020000000,38.27290000000
MD,Charles,"24017",-76.98990000000,38.50770000000
VA,King George,"51099",-77.15720000000,38.27290000000
VA,Fairfax,"51059",-77.27880000000,38.83850000000
VA,Prince William,"51153",-77.48210000000,38.70370000000
VA,Stafford,"51179",-77.46030000000,38.42130000000
MD,Charles,"24017",-76.98090000000,38.39300000000
VA,King George,"51099",-77.05160000000,38.31510000000
VA,Stafford,"51179",-77.32870000000,38.38250000000
VA,Prince William,"51153",-77.28260000000,38.57110000000
MD,Baltimore City,"24510",-76.57580000000,39.25310000000
MD,Prince Georges,"24033",-77.00990000000,38.70140000000
VA,Fairfax,"51059",-77.17880000000,38.69710000000
VA,Nelson,"51125",-78.88670000000,37.78740000000
VA,New Kent,"51127",-76.99720000000,37.50520000000
VA,Nottoway,"51135",-78.05130000000,37.14310000000
VA,Powhatan,"51145",-77.91510000000,37.55020000000
VA,Prince Edward,"51147",-78.44110000000,37.22430000000
VA,King William,"51101",-77.08840000000,37.70670000000
VA,Sussex,"51183",-77.26180000000,36.92180000000
VA,Hanover,"51085",-77.49090000000,37.76010000000
TN,Pickett,"47137",-85.07480000000,36.55850000000
TN,Putnam,"47141",-85.49510000000,36.14080000000
TN,Rhea,"47143",-84.92440000000,35.60870000000
TN,Roane,"47145",-84.52330000000,35.84780000000
TN,Robertson,"47147",-86.87050000000,36.52540000000
TN,Rutherford,"47149",-86.41670000000,35.84270000000
TN,Scott,"47151",-84.50350000000,36.42860000000
TN,Sequatchie,"47153",-85.41060000000,35.37120000000
TN,Shelby,"47157",-89.89560000000,35.18370000000
TN,Smith,"47159",-85.95670000000,36.25050000000
TN,Stewart,"47161",-87.83850000000,36.50120000000
TN,Sullivan,"47163",-82.30420000000,36.51290000000
TN,Sumner,"47165",-86.46030000000,36.46940000000
TN,Trousdale,"47169",-86.15670000000,36.39210000000
TN,Unicoi,"47171",-82.43220000000,36.11080000000
TN,Union,"47173",-83.83750000000,36.28790000000
TN,Van Buren,"47175",-85.45250000000,35.69600000000
TN,Warren,"47177",-85.77850000000,35.67870000000
TN,Washington,"47179",-82.49740000000,36.29330000000
TN,Wayne,"47181",-87.78800000000,35.23990000000
TN,Weakley,"47183",-88.71780000000,36.29830000000
TN,Williamson,"47187",-86.89860000000,35.89380000000
SC,Barnwell,"45011",-81.43500000000,33.26610000000
NC,Craven,"37049",-77.09690000000,35.12620000000
GA,Walton,"13297",-83.73380000000,33.78160000000
NC,Beaufort,"37013",-76.86310000000,35.49470000000
GA,Bryan,"13029",-81.19190000000,31.77980000000
SC,Jasper,"45053",-81.03210000000,32.43710000000
NC,Martin,"37117",-77.10720000000,35.84160000000
SC,Georgetown,"45043",-79.23530000000,33.28340000000
SC,Georgetown,"45043",-79.33670000000,33.44080000000
NC,New Hanover,"37129",-77.89210000000,34.10470000000
NC,Brunswick,"37019",-78.05990000000,33.96330000000
NC,New Hanover,"37129",-77.88460000000,34.24220000000
NC,Brunswick,"37019",-78.24410000000,34.07470000000
NC,Carteret,"37031",-76.67070000000,34.83060000000
NC,Onslow,"37133",-77.43420000000,34.73740000000
NC,Pender,"37141",-77.90700000000,34.52550000000
NC,Pender,"37141",-77.61990000000,34.38600000000
NC,Hyde,"37095",-76.24850000000,35.53180000000
NC,Washington,"37187",-76.57670000000,35.82210000000
NC,Tyrrell,"37177",-76.21180000000,35.81610000000
AL,Calhoun,"01015",-85.82610000000,33.77140000000
AL,Butler,"01013",-86.68030000000,31.75240000000
AL,Bullock,"01011",-85.71610000000,32.10050000000
AL,Blount,"01009",-86.56740000000,33.98090000000
AL,Bibb,"01007",-87.12640000000,32.99860000000
AL,Barbour,"01005",-85.39320000000,31.86960000000
AL,Jackson,"01071",-85.99930000000,34.77940000000
AL,Cherokee,"01019",-85.60380000000,34.17600000000
AL,Chilton,"01021",-86.71880000000,32.84790000000
AL,Choctaw,"01023",-88.26280000000,32.01920000000
AL,Clay,"01027",-85.86050000000,33.26910000000
AL,Cleburne,"01029",-85.51880000000,33.67450000000
IL,Winnebago,"17201",-89.16090000000,42.33630000000
IL,Woodford,"17203",-89.21110000000,40.78820000000
IL,Grundy,"17063",-88.41850000000,41.28500000000
IL,Adams,"17001",-91.18860000000,39.98780000000
IL,Alexander,"17003",-89.33760000000,37.19150000000
IL,Bond,"17005",-89.43560000000,38.88680000000
IL,Boone,"17007",-88.82340000000,42.32310000000
IL,Brown,"17009",-90.75040000000,39.96180000000
IL,Bureau,"17011",-89.52870000000,41.40410000000
IL,Calhoun,"17013",-90.66750000000,39.16920000000
IL,Carroll,"17015",-89.93450000000,42.06880000000
IL,Cass,"17017",-90.24740000000,39.97360000000
IL,Champaign,"17019",-88.19910000000,40.14010000000
IL,Christian,"17021",-89.27730000000,39.54580000000
IL,Clark,"17023",-87.78780000000,39.33350000000
IL,Clay,"17025",-88.49020000000,38.75420000000
IL,Clinton,"17027",-89.42240000000,38.60650000000
IL,Coles,"17029",-88.22180000000,39.52020000000
IL,Crawford,"17033",-87.75950000000,39.00280000000
IL,Cumberland,"17035",-88.24030000000,39.27320000000
IL,De Kalb,"17037",-88.77040000000,41.89340000000
IL,De Witt,"17039",-88.90410000000,40.17460000000
IL,Douglas,"17041",-88.21740000000,39.76950000000
IL,DuPage,"17043",-88.08570000000,41.85200000000
IL,Edgar,"17045",-87.74560000000,39.67860000000
IL,Edwards,"17047",-88.05320000000,38.41650000000
IL,Effingham,"17049",-88.58990000000,39.05970000000
IL,Greene,"17061",-90.39050000000,39.35620000000
IL,Ford,"17053",-88.22330000000,40.59720000000
AL,Coffee,"01031",-85.98820000000,31.40260000000
AL,Colbert,"01033",-87.80490000000,34.70040000000
AL,Conecuh,"01035",-86.99360000000,31.42930000000
AL,Coosa,"01037",-86.24760000000,32.93620000000
AL,Covington,"01039",-86.45120000000,31.24850000000
AL,Perry,"01105",-87.29420000000,32.63850000000
AL,Pickens,"01107",-88.08870000000,33.28090000000
AL,Pike,"01109",-85.94090000000,31.80240000000
AL,Randolph,"01111",-85.45910000000,33.29380000000
AL,Russell,"01113",-85.18490000000,32.28840000000
AL,St. Clair,"01115",-86.31470000000,33.71570000000
AL,Shelby,"01117",-86.66070000000,33.26430000000
AL,Sumter,"01119",-88.19880000000,32.59100000000
AL,Talladega,"01121",-86.16590000000,33.38000000000
AL,Tallapoosa,"01123",-85.79750000000,32.86240000000
AL,Tuscaloosa,"01125",-87.52500000000,33.28960000000
AL,Walker,"01127",-87.29730000000,33.80340000000
AL,Washington,"01129",-88.20710000000,31.40770000000
AL,Wilcox,"01131",-87.30820000000,31.98920000000
AL,Winston,"01133",-87.37370000000,34.14920000000
AL,Autauga,"01001",-86.64280000000,32.53490000000
IN,Warren,"18171",-87.35330000000,40.34690000000
IN,Wabash,"18169",-85.79400000000,40.84570000000
IN,Vigo,"18167",-87.39000000000,39.43060000000
IN,Vermillion,"18165",-87.46400000000,39.85380000000
IN,Marshall,"18099",-86.26180000000,41.32500000000
IN,Marion,"18097",-86.13840000000,39.78160000000
IN,Madison,"18095",-85.71940000000,40.16170000000
IN,Lawrence,"18093",-86.48340000000,38.84120000000
IN,Lagrange,"18087",-85.42650000000,41.64270000000
IN,Kosciusko,"18085",-85.86070000000,41.24410000000
IN,Knox,"18083",-87.41800000000,38.68910000000
IN,Johnson,"18081",-86.10170000000,39.48990000000
IN,Jennings,"18079",-85.62810000000,38.99690000000
IN,Jefferson,"18077",-85.43850000000,38.78580000000
IN,Jay,"18075",-85.00570000000,40.43800000000
IN,Jackson,"18071",-86.03760000000,38.90640000000
IN,Huntington,"18069",-85.48810000000,40.82910000000
IN,Howard,"18067",-86.11700000000,40.48360000000
IN,Henry,"18065",-85.39640000000,39.93100000000
IN,Hendricks,"18063",-86.51000000000,39.76950000000
IN,Harrison,"18061",-86.11130000000,38.19520000000
IN,Hancock,"18059",-85.77320000000,39.82350000000
IN,Hamilton,"18057",-86.05200000000,40.07250000000
IN,Greene,"18055",-86.96200000000,39.03640000000
IN,Grant,"18053",-85.65480000000,40.51580000000
IN,Gibson,"18051",-87.58460000000,38.31180000000
IN,Fulton,"18049",-86.26360000000,41.04700000000
IN,Franklin,"18047",-85.06030000000,39.41480000000
IN,Fountain,"18045",-87.24190000000,40.12090000000
IN,Floyd,"18043",-85.90680000000,38.31940000000
IN,Adams,"18001",-84.93660000000,40.74560000000
IN,Allen,"18003",-85.06650000000,41.09080000000
IN,Bartholomew,"18005",-85.89770000000,39.20590000000
IN,Benton,"18007",-87.31090000000,40.60630000000
IN,Blackford,"18009",-85.32480000000,40.47350000000
IN,Boone,"18011",-86.46870000000,40.05080000000
IN,Brown,"18013",-86.22740000000,39.19620000000
IN,Carroll,"18015",-86.56350000000,40.58290000000
IN,Cass,"18017",-86.34600000000,40.76150000000
IN,Clark,"18019",-85.70730000000,38.47730000000
IN,Whitley,"18183",-85.50520000000,41.13940000000
IN,Clinton,"18023",-86.47520000000,40.30170000000
IN,Crawford,"18025",-86.45170000000,38.29230000000
IN,Daviess,"18027",-87.07210000000,38.70240000000
IN,Dearborn,"18029",-84.97330000000,39.14530000000
IN,Decatur,"18031",-85.50130000000,39.30690000000
IN,De Kalb,"18033",-84.99910000000,41.39760000000
IN,Delaware,"18035",-85.39690000000,40.22750000000
IN,Dubois,"18037",-86.87980000000,38.36430000000
IN,Elkhart,"18039",-85.85870000000,41.59740000000
IN,Fayette,"18041",-85.17870000000,39.64010000000
IN,Wayne,"18177",-85.00990000000,39.86440000000
IN,Wells,"18179",-85.22120000000,40.72910000000
IN,White,"18181",-86.86540000000,40.74990000000
IN,Clay,"18021",-87.11580000000,39.39280000000
IN,Warrick,"18173",-87.27210000000,38.09220000000
IN,Ripley,"18137",-85.26240000000,39.10340000000
KY,Jefferson,"21111",-85.65950000000,38.18720000000
KY,Jessamine,"21113",-84.58090000000,37.87200000000
KY,Johnson,"21115",-82.83140000000,37.84670000000
KY,Kenton,"21117",-84.53310000000,38.93340000000
KY,Knott,"21119",-82.95400000000,37.35400000000
KY,Knox,"21121",-83.85390000000,36.89070000000
KY,Larue,"21123",-85.69800000000,37.54570000000
KY,Jackson,"21109",-84.00580000000,37.41980000000
KY,Lawrence,"21127",-82.73470000000,38.06790000000
KY,Leslie,"21131",-83.38110000000,37.09410000000
KY,Letcher,"21133",-82.85530000000,37.12120000000
KY,Lewis,"21135",-83.37810000000,38.53170000000
KY,Lincoln,"21137",-84.66070000000,37.45520000000
KY,Livingston,"21139",-88.35360000000,37.20970000000
KY,Logan,"21141",-86.87890000000,36.85970000000
KY,Lyon,"21143",-88.08320000000,37.01910000000
KY,McCracken,"21145",-88.71270000000,37.05390000000
KY,McCreary,"21147",-84.48410000000,36.73710000000
KY,McLean,"21149",-87.26360000000,37.52910000000
MS,Madison,"28089",-90.03380000000,32.63470000000
MS,Lowndes,"28087",-88.44330000000,33.47290000000
MS,Lincoln,"28085",-90.45400000000,31.53240000000
MS,Leflore,"28083",-90.30100000000,33.55050000000
MS,Lee,"28081",-88.68040000000,34.28990000000
MS,Leake,"28079",-89.52410000000,32.75350000000
MS,Lawrence,"28077",-90.10700000000,31.55020000000
MS,Lauderdale,"28075",-88.66260000000,32.40430000000
MS,Lamar,"28073",-89.50870000000,31.20590000000
MS,Lafayette,"28071",-89.48490000000,34.35680000000
MS,Kemper,"28069",-88.64120000000,32.75460000000
MS,Jones,"28067",-89.16880000000,31.62260000000
MS,Jefferson Davis,"28065",-89.82300000000,31.56960000000
MS,Jefferson,"28063",-91.03710000000,31.73420000000
MS,Itawamba,"28057",-88.36130000000,34.28000000000
MS,Issaquena,"28055",-90.98920000000,32.74140000000
MS,Humphreys,"28053",-90.52650000000,33.12870000000
MS,Holmes,"28051",-90.09220000000,33.12350000000
MS,Hinds,"28049",-90.44270000000,32.26670000000
MS,Grenada,"28043",-89.80200000000,33.77000000000
MS,Greene,"28041",-88.63920000000,31.21420000000
MS,George,"28039",-88.64400000000,30.86260000000
MS,Franklin,"28037",-90.89780000000,31.47720000000
MS,DeSoto,"28033",-89.99180000000,34.87540000000
MS,Covington,"28031",-89.55260000000,31.63320000000
MS,Copiah,"28029",-90.44880000000,31.86920000000
TN,Wilson,"47189",-86.29760000000,36.15490000000
TN,White,"47185",-85.45530000000,35.92640000000
TN,Dickson,"47043",-87.35670000000,36.14910000000
TN,Loudon,"47105",-84.31160000000,35.73500000000
TN,Anderson,"47001",-84.19850000000,36.11840000000
TN,Bedford,"47003",-86.45890000000,35.51380000000
TN,Benton,"47005",-88.06830000000,36.06980000000
TN,Bledsoe,"47007",-85.20510000000,35.59640000000
TN,Bradley,"47011",-84.85960000000,35.15410000000
TN,Campbell,"47013",-84.14930000000,36.40360000000
TN,Cannon,"47015",-86.06170000000,35.80870000000
TN,Carroll,"47017",-88.45030000000,35.97310000000
TN,Cheatham,"47021",-87.08680000000,36.26120000000
TN,Chester,"47023",-88.61280000000,35.42110000000
TN,Claiborne,"47025",-83.66030000000,36.48590000000
TN,Clay,"47027",-85.54380000000,36.55110000000
TN,Coffee,"47031",-86.07480000000,35.49060000000
TN,Crockett,"47033",-89.13950000000,35.81350000000
TN,Cumberland,"47035",-84.99830000000,35.95040000000
TN,Davidson,"47037",-86.78480000000,36.16940000000
TN,Decatur,"47039",-88.10880000000,35.60300000000
TN,De Kalb,"47041",-85.83280000000,35.97980000000
TN,Dyer,"47045",-89.41380000000,36.05900000000
TN,Fayette,"47047",-89.41440000000,35.19710000000
TN,Fentress,"47049",-84.93240000000,36.38050000000
TN,Franklin,"47051",-86.09220000000,35.15490000000
TN,Gibson,"47053",-88.93260000000,35.99660000000
TN,Giles,"47055",-87.03480000000,35.20220000000
TN,Grainger,"47057",-83.50960000000,36.27620000000
TN,Grundy,"47061",-85.72260000000,35.38840000000
TN,Hamblen,"47063",-83.26660000000,36.21720000000
TN,Hamilton,"47065",-85.16480000000,35.18090000000
TN,Hancock,"47067",-83.22190000000,36.52360000000
TN,Hardeman,"47069",-88.99310000000,35.20690000000
TN,Hardin,"47071",-88.18450000000,35.19870000000
TN,Hawkins,"47073",-82.94470000000,36.44120000000
TN,Haywood,"47075",-89.28380000000,35.58320000000
TN,Henderson,"47077",-88.38800000000,35.65430000000
TN,Henry,"47079",-88.30130000000,36.33170000000
TN,Hickman,"47081",-87.47330000000,35.80330000000
TN,Houston,"47083",-87.71710000000,36.28600000000
TN,Humphreys,"47085",-87.77570000000,36.04080000000
TN,Jackson,"47087",-85.67320000000,36.35920000000
TN,Jefferson,"47089",-83.44630000000,36.05100000000
TN,Johnson,"47091",-81.85180000000,36.45490000000
TN,Knox,"47093",-83.93710000000,35.99320000000
TN,Lake,"47095",-89.49350000000,36.33520000000
TN,Lauderdale,"47097",-89.63140000000,35.76090000000
TN,Lawrence,"47099",-87.39560000000,35.21730000000
ND,Divide,"38023",-103.48730000000,48.81490000000
ND,Eddy,"38027",-98.90160000000,47.71760000000
ND,Emmons,"38029",-100.23880000000,46.28510000000
ND,Foster,"38031",-98.88310000000,47.45710000000
ND,Golden Valley,"38033",-103.84670000000,46.94020000000
ND,Grand Forks,"38035",-97.45700000000,47.92190000000
ND,Grant,"38037",-101.63970000000,46.35830000000
ND,Griggs,"38039",-98.23710000000,47.45720000000
ND,Hettinger,"38041",-102.46030000000,46.43260000000
ND,Kidder,"38043",-99.78010000000,46.98020000000
ND,LaMoure,"38045",-98.53550000000,46.45690000000
ND,Logan,"38047",-99.47750000000,46.45740000000
ND,McHenry,"38049",-100.63630000000,48.23460000000
ND,McIntosh,"38051",-99.44120000000,46.11190000000
ND,McLean,"38055",-101.32190000000,47.60700000000
ND,Mercer,"38057",-101.83150000000,47.30920000000
ND,Mountrail,"38061",-102.35560000000,48.20130000000
ND,Nelson,"38063",-98.19210000000,47.92160000000
ND,Oliver,"38065",-101.34030000000,47.11530000000
ND,Pembina,"38067",-97.55170000000,48.76720000000
ND,Pierce,"38069",-99.97180000000,48.24960000000
ND,Ramsey,"38071",-98.72010000000,48.26890000000
ND,Ransom,"38073",-97.65750000000,46.45610000000
ND,Renville,"38075",-101.65810000000,48.71920000000
ND,Rolette,"38079",-99.84110000000,48.77240000000
ND,Sargent,"38081",-97.63060000000,46.10780000000
ND,Sheridan,"38083",-100.34560000000,47.57540000000
ND,Slope,"38087",-103.45990000000,46.44720000000
ND,Stark,"38089",-102.65500000000,46.81070000000
ND,Steele,"38091",-97.72470000000,47.45620000000
ND,Stutsman,"38093",-98.95880000000,46.97920000000
ND,Towner,"38095",-99.24590000000,48.68560000000
ND,Traill,"38097",-97.16150000000,47.45420000000
NJ,Cape May,"34009",-74.80720000000,39.15190000000
NJ,Monmouth,"34025",-74.22570000000,40.25900000000
NJ,Atlantic,"34001",-74.67660000000,39.48250000000
NJ,Ocean,"34029",-74.29880000000,39.90920000000
NJ,Salem,"34033",-75.34590000000,39.58730000000
NJ,Cumberland,"34011",-75.10990000000,39.37360000000
MD,Talbot,"24041",-76.08920000000,38.77670000000
MD,Talbot,"24041",-76.13930000000,38.71750000000
MD,Kent,"24029",-76.12940000000,39.18850000000
MD,Cecil,"24015",-75.97400000000,39.51010000000
VA,City of Williamsburg,"51830",-76.70740000000,37.26910000000
VA,City of Norfolk,"51710",-76.27110000000,36.83130000000
VA,City of Portsmouth,"51740",-76.35480000000,36.84490000000
VA,City of Norfolk,"51710",-76.25520000000,36.89660000000
MD,Queen Anne's,"24035",-76.18340000000,38.98900000000
CO,Denver,"08031",-104.87720000000,39.76110000000
CA,Santa Barbara,"06083",-118.42660000000,32.80000000000
CA,Santa Barbara,"06083",-118.43180000000,32.80190000000
CA,Santa Barbara,"06083",-118.43080000000,32.80370000000
CA,Santa Barbara,"06083",-118.36870000000,32.81900000000
CA,Santa Barbara,"06083",-120.01650000000,34.67310000000
CA,Santa Barbara,"06083",-120.65190000000,34.57610000000
CA,Santa Barbara,"06083",-120.64550000000,34.60280000000
CA,Santa Barbara,"06083",-120.63990000000,34.75560000000
